,age,workclass,education,marital.status,occupation,relationship,race,sex,hours.per.week,income_binary,capital,continent
2726,36,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,1,3103,North America
5880,37,Private,9th,Separated,Priv-house-serv,Unmarried,White,Female,16,0,0,Latin America & Caribbean
11070,51,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,0,0,North America
27670,49,Private,Bachelors,Divorced,Exec-managerial,Unmarried,White,Female,40,1,0,North America
11018,44,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,1,0,North America
22682,50,Local-gov,Some-college,Divorced,Other-service,Unmarried,Black,Female,40,0,0,North America
1947,39,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,40,0,0,North America
10244,33,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,1,0,Europe & Central Asia
24710,33,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,46,0,0,North America
532,26,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,45,0,0,North America
26662,41,Local-gov,Some-college,Divorced,Protective-serv,Unmarried,White,Female,40,0,0,North America
12238,53,Private,Bachelors,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,21,1,0,East Asia & Pacific
15554,29,Private,HS-grad,Never-married,Exec-managerial,Not-in-family,White,Female,38,0,0,North America
24769,31,Private,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,45,0,0,North America
18439,70,Private,Bachelors,Divorced,Adm-clerical,Not-in-family,White,Male,40,0,0,North America
1612,25,Private,Bachelors,Married-civ-spouse,Exec-managerial,Own-child,White,Female,40,0,0,North America
5210,55,Private,Doctorate,Married-civ-spouse,Exec-managerial,Husband,White,Male,80,1,0,North America
24146,26,Private,HS-grad,Never-married,Handlers-cleaners,Not-in-family,White,Male,40,0,0,North America
9378,52,Local-gov,HS-grad,Married-civ-spouse,Other-service,Wife,Black,Female,20,0,0,North America
23531,39,Private,11th,Divorced,Sales,Other-relative,White,Female,40,0,0,North America
9380,27,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,60,0,0,North America
27141,27,Private,5th-6th,Never-married,Priv-house-serv,Other-relative,White,Female,40,0,2176,Latin America & Caribbean
28113,54,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,40,0,0,North America
1026,34,Private,HS-grad,Divorced,Handlers-cleaners,Own-child,White,Female,40,0,0,North America
1959,31,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,40,0,0,North America
24450,46,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,0,0,North America
12796,32,Private,Assoc-voc,Never-married,Craft-repair,Not-in-family,White,Male,40,0,0,North America
13725,35,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,1,0,North America
7732,31,State-gov,Assoc-acdm,Never-married,Adm-clerical,Not-in-family,White,Female,35,0,3325,North America
10333,45,Private,HS-grad,Married-spouse-absent,Other-service,Unmarried,Black,Female,60,1,0,North America
4339,33,Federal-gov,HS-grad,Never-married,Exec-managerial,Not-in-family,White,Female,40,0,0,North America
9701,24,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,Male,40,0,0,North America
9147,21,Private,Assoc-voc,Never-married,Craft-repair,Unmarried,White,Male,40,0,0,North America
28185,45,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,40,0,0,North America
8834,36,Self-emp-not-inc,Bachelors,Never-married,Sales,Not-in-family,Black,Female,50,0,2174,North America
13684,48,Private,Masters,Married-civ-spouse,Exec-managerial,Wife,White,Female,38,1,-1902,North America
24388,46,Private,Prof-school,Divorced,Prof-specialty,Unmarried,White,Female,40,0,0,North America
24773,30,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,45,0,0,North America
21883,55,Self-emp-inc,Masters,Divorced,Prof-specialty,Not-in-family,White,Female,35,0,0,North America
6531,19,Private,HS-grad,Never-married,Other-service,Own-child,White,Male,20,0,0,North America
14441,32,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,1,0,North America
12754,64,Local-gov,HS-grad,Widowed,Other-service,Unmarried,White,Female,40,0,0,North America
1113,31,Private,Some-college,Divorced,Craft-repair,Unmarried,White,Female,20,0,0,North America
35,48,Self-emp-not-inc,Assoc-acdm,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,0,0,North America
1730,27,Federal-gov,Bachelors,Never-married,Exec-managerial,Not-in-family,Black,Male,48,0,0,North America
11358,38,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,0,0,North America
25290,24,Private,Bachelors,Never-married,Sales,Own-child,Black,Male,40,0,0,North America
8153,46,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Husband,Black,Male,60,1,0,North America
17499,39,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,60,0,0,North America
1471,67,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,35,0,0,North America
15232,49,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,38,0,0,North America
21882,48,Private,1st-4th,Married-civ-spouse,Other-service,Husband,White,Male,40,0,0,North America
6688,40,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,0,3411,North America
4405,31,Local-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,Wife,White,Female,35,0,0,North America
3448,28,Local-gov,HS-grad,Never-married,Protective-serv,Other-relative,Black,Male,40,0,-1876,North America
9477,36,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,40,0,0,North America
22713,45,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,40,0,0,North America
6138,36,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,40,0,0,North America
1422,17,Private,10th,Never-married,Sales,Own-child,White,Male,30,0,0,North America
4282,40,State-gov,Doctorate,Never-married,Prof-specialty,Not-in-family,Black,Female,40,0,0,North America
24879,29,Private,Assoc-voc,Married-civ-spouse,Tech-support,Husband,White,Male,40,0,-2051,North America
20712,31,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,55,0,0,North America
2055,60,Private,HS-grad,Married-civ-spouse,Tech-support,Wife,White,Female,40,1,0,North America
7249,30,Local-gov,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,40,0,0,North America
28782,46,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40,0,0,North America
16586,52,Private,HS-grad,Divorced,Other-service,Not-in-family,White,Male,38,0,0,North America
14625,36,Private,HS-grad,Never-married,Other-service,Own-child,Black,Male,35,0,0,North America
8525,33,Private,7th-8th,Married-civ-spouse,Craft-repair,Husband,White,Male,40,0,0,North America
8958,45,Private,HS-grad,Separated,Machine-op-inspct,Unmarried,Black,Female,40,0,0,North America
11056,31,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,40,0,0,North America
8178,31,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,Amer-Indian-Eskimo,Male,40,1,0,North America
4480,38,Self-emp-inc,HS-grad,Never-married,Farming-fishing,Not-in-family,White,Male,50,0,0,North America
17437,47,State-gov,HS-grad,Divorced,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,40,0,0,North America
19088,40,Private,Assoc-acdm,Married-civ-spouse,Tech-support,Husband,White,Male,40,1,0,North America
1635,29,Private,10th,Never-married,Other-service,Own-child,White,Male,40,0,0,North America
4391,59,Local-gov,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Male,38,0,0,North America
25502,34,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,45,1,0,North America
14323,56,Private,9th,Divorced,Adm-clerical,Not-in-family,White,Male,40,0,0,North America
6921,26,Private,10th,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,40,0,0,North America
12909,38,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,1,0,North America
12801,34,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Male,40,0,0,North America
17781,19,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,45,0,0,North America
30034,23,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,50,0,0,North America
17549,63,Private,7th-8th,Married-civ-spouse,Transport-moving,Husband,White,Male,60,1,0,North America
27786,50,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,1,0,North America
24957,19,Private,HS-grad,Never-married,Sales,Own-child,White,Female,8,0,0,North America
11677,51,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,99,0,0,South Asia
15948,41,Private,HS-grad,Never-married,Transport-moving,Not-in-family,White,Male,40,0,0,Europe & Central Asia
3694,36,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,1,-1977,North America
382,46,Private,Doctorate,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,1,15024,North America
3169,41,Private,Assoc-voc,Divorced,Sales,Own-child,White,Male,50,0,0,North America
25610,44,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,70,1,99999,North America
3698,34,Self-emp-not-inc,Prof-school,Separated,Prof-specialty,Unmarried,White,Male,48,1,0,North America
24386,35,Private,Assoc-voc,Married-civ-spouse,Tech-support,Husband,White,Male,40,1,0,North America
11134,39,Private,HS-grad,Divorced,Exec-managerial,Not-in-family,White,Male,45,0,0,North America
20731,46,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Female,40,0,0,North America
23018,30,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,0,0,North America
15039,58,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,0,0,North America
22635,23,Private,Some-college,Never-married,Adm-clerical,Other-relative,Black,Male,22,0,0,North America
28272,36,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,45,1,0,North America
29194,34,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,64,1,0,North America
12568,38,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,99,0,0,North America
21082,33,Private,HS-grad,Divorced,Transport-moving,Unmarried,White,Female,40,0,0,North America
26619,28,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,1,0,North America
22486,27,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,Amer-Indian-Eskimo,Male,8,0,0,North America
10543,23,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Male,20,0,0,North America
3843,34,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,0,0,North America
29693,51,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,1,0,North America
17906,39,Self-emp-not-inc,Bachelors,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,60,0,0,Middle East & North Africa
4449,41,State-gov,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,0,0,North America
26687,46,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,37,1,3103,North America
2009,24,Private,Bachelors,Never-married,Machine-op-inspct,Not-in-family,White,Male,65,0,0,North America
13169,46,Private,Some-college,Married-civ-spouse,Other-service,Wife,White,Female,40,0,5013,North America
18731,22,Private,Bachelors,Never-married,Adm-clerical,Own-child,White,Female,32,0,0,North America
21423,21,State-gov,Some-college,Never-married,Sales,Own-child,Black,Female,12,0,-1602,North America
16635,21,State-gov,Some-college,Never-married,Prof-specialty,Own-child,White,Female,20,0,0,North America
5461,24,Private,11th,Divorced,Sales,Unmarried,White,Female,35,0,0,North America
27497,34,Private,Some-college,Divorced,Prof-specialty,Unmarried,White,Female,6,0,0,North America
11511,41,Self-emp-not-inc,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,50,1,7688,North America
5225,23,Private,HS-grad,Never-married,Sales,Not-in-family,White,Male,40,0,0,North America
12553,21,Private,Some-college,Never-married,Machine-op-inspct,Unmarried,White,Male,40,0,0,North America
13437,34,Private,HS-grad,Never-married,Transport-moving,Not-in-family,Black,Male,80,0,0,North America
21265,46,Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,1,15024,North America
5453,26,Private,10th,Never-married,Handlers-cleaners,Not-in-family,White,Male,40,0,0,North America
1346,24,Private,Assoc-voc,Never-married,Protective-serv,Not-in-family,White,Male,60,0,0,North America
7690,33,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Male,40,0,0,North America
4322,79,Self-emp-not-inc,HS-grad,Widowed,Other-service,Not-in-family,White,Female,24,0,0,North America
13957,39,Private,HS-grad,Separated,Exec-managerial,Not-in-family,White,Male,40,1,14344,North America
718,28,Private,Assoc-voc,Never-married,Machine-op-inspct,Not-in-family,White,Female,42,0,-1669,North America
1771,30,Private,Bachelors,Never-married,Sales,Not-in-family,White,Male,48,0,-1741,North America
24207,47,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,1,0,North America
15171,21,Private,HS-grad,Never-married,Other-service,Own-child,White,Male,40,0,0,North America
2404,24,Private,Bachelors,Never-married,Craft-repair,Not-in-family,White,Female,40,0,0,North America
7888,26,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,45,0,0,North America
25061,32,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,44,1,0,North America
28086,37,Private,HS-grad,Divorced,Machine-op-inspct,Unmarried,White,Male,40,1,0,North America
14402,53,Private,12th,Married-spouse-absent,Handlers-cleaners,Not-in-family,Other,Male,56,0,0,Latin America & Caribbean
10726,38,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,1,0,North America
20256,44,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Male,30,0,0,North America
9355,47,Self-emp-not-inc,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,35,0,0,Middle East & North Africa
28567,17,Private,10th,Never-married,Priv-house-serv,Other-relative,White,Male,30,0,0,North America
19967,19,Federal-gov,Some-college,Never-married,Adm-clerical,Own-child,White,Female,10,0,0,North America
2595,54,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,1,0,North America
2004,41,Self-emp-not-inc,Masters,Divorced,Sales,Unmarried,White,Male,5,1,0,North America
3635,39,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,55,1,0,North America
29205,46,State-gov,Assoc-voc,Divorced,Tech-support,Not-in-family,White,Female,42,0,3325,North America
16107,21,Private,Some-college,Never-married,Prof-specialty,Own-child,Amer-Indian-Eskimo,Female,4,0,0,North America
8686,19,Private,HS-grad,Never-married,Farming-fishing,Own-child,White,Male,25,0,0,North America
12784,17,Private,11th,Never-married,Sales,Own-child,White,Female,15,0,0,North America
3876,26,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40,0,2829,North America
12129,60,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,1,0,North America
2408,34,Private,Assoc-voc,Divorced,Craft-repair,Not-in-family,White,Male,40,0,0,North America
24256,25,State-gov,Some-college,Never-married,Craft-repair,Not-in-family,White,Male,20,0,0,North America
2142,37,Private,Some-college,Widowed,Craft-repair,Unmarried,White,Male,40,0,0,North America
14640,34,Private,HS-grad,Divorced,Adm-clerical,Own-child,White,Male,40,0,0,North America
29094,50,Private,Masters,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,30,0,0,North America
10368,66,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,20,0,2936,North America
14651,23,Private,HS-grad,Never-married,Farming-fishing,Own-child,White,Male,40,0,0,North America
8241,29,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,Other,Male,55,0,0,North America
29200,22,Private,5th-6th,Married-civ-spouse,Other-service,Husband,White,Male,40,0,0,Latin America & Caribbean
16118,29,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Amer-Indian-Eskimo,Male,45,0,0,North America
12709,39,Private,HS-grad,Divorced,Exec-managerial,Not-in-family,White,Female,38,0,0,North America
11356,28,Private,HS-grad,Married-spouse-absent,Machine-op-inspct,Own-child,Asian-Pac-Islander,Male,40,0,0,East Asia & Pacific
14797,41,Private,Bachelors,Divorced,Transport-moving,Own-child,Black,Male,40,0,6497,North America
21063,41,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,0,0,North America
21524,50,Self-emp-not-inc,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,50,0,0,North America
