,age,workclass,education,marital.status,occupation,relationship,race,sex,hours.per.week,income_binary,capital,continent
26726,49,Private,10th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,50,0,0,North America
20914,34,Private,Some-college,Never-married,Exec-managerial,Not-in-family,White,Male,45,0,0,North America
26698,45,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,60,1,-1887,North America
4673,29,Private,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,Male,60,0,0,North America
12173,44,Private,HS-grad,Never-married,Adm-clerical,Other-relative,White,Female,30,0,0,North America
6996,18,Private,11th,Never-married,Adm-clerical,Own-child,Black,Male,20,0,0,North America
1252,49,Self-emp-inc,HS-grad,Divorced,Exec-managerial,Unmarried,White,Female,40,0,0,North America
11470,52,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,40,0,0,North America
15254,54,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,30,1,0,North America
19758,20,State-gov,Some-college,Never-married,Handlers-cleaners,Not-in-family,White,Male,15,0,0,North America
19198,50,Private,5th-6th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,0,0,Latin America & Caribbean
21103,41,Private,Bachelors,Divorced,Exec-managerial,Unmarried,White,Female,45,0,0,North America
22928,47,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,85,1,0,North America
10040,44,Self-emp-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,58,1,0,North America
4858,33,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,25,0,-1740,North America
24285,53,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,1,0,North America
27613,42,Federal-gov,Some-college,Married-civ-spouse,Transport-moving,Husband,Black,Male,40,0,0,North America
8580,33,State-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,0,0,North America
8427,34,Private,HS-grad,Never-married,Other-service,Unmarried,Black,Female,40,0,0,North America
17461,19,Private,10th,Never-married,Craft-repair,Not-in-family,White,Male,40,0,0,North America
10176,31,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Male,40,0,0,North America
4363,21,Private,Some-college,Never-married,Prof-specialty,Own-child,White,Female,10,0,0,North America
28538,34,State-gov,HS-grad,Married-civ-spouse,Tech-support,Husband,White,Male,40,1,0,North America
17154,30,Private,HS-grad,Divorced,Other-service,Other-relative,Asian-Pac-Islander,Female,40,0,0,South Asia
10357,51,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,24,1,4787,North America
29109,39,Federal-gov,Some-college,Married-civ-spouse,Adm-clerical,Husband,Black,Male,40,0,0,North America
25249,43,Private,Masters,Divorced,Prof-specialty,Unmarried,White,Female,40,1,-2547,North America
16633,28,State-gov,Some-college,Separated,Exec-managerial,Own-child,White,Male,40,0,-2339,North America
14489,33,Private,Some-college,Divorced,Handlers-cleaners,Own-child,White,Male,40,0,0,North America
26150,29,Private,HS-grad,Never-married,Handlers-cleaners,Not-in-family,Black,Female,40,0,0,North America
7239,33,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,35,0,0,North America
14430,75,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,1,-2174,North America
3419,43,Private,Some-college,Never-married,Adm-clerical,Unmarried,White,Male,48,1,0,North America
26657,65,Private,Doctorate,Widowed,Prof-specialty,Not-in-family,White,Female,40,0,0,North America
10015,22,Private,HS-grad,Never-married,Sales,Own-child,Black,Female,15,0,0,North America
29565,26,Private,Some-college,Never-married,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Male,45,1,0,North America
4976,46,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,42,0,0,North America
4544,31,Private,Assoc-acdm,Never-married,Craft-repair,Own-child,Other,Male,50,0,0,North America
21949,41,Private,Assoc-voc,Married-civ-spouse,Tech-support,Wife,White,Female,38,1,0,North America
24323,65,Private,HS-grad,Separated,Protective-serv,Not-in-family,White,Male,20,0,991,North America
17100,70,Private,10th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,50,0,0,North America
21164,42,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,0,0,North America
12338,38,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,40,1,5178,North America
2048,51,Private,7th-8th,Married-civ-spouse,Transport-moving,Husband,White,Male,40,0,0,Latin America & Caribbean
5997,61,Self-emp-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,40,0,0,North America
22984,36,Private,7th-8th,Married-civ-spouse,Farming-fishing,Husband,White,Male,35,0,0,Latin America & Caribbean
23629,29,Without-pay,Some-college,Married-civ-spouse,Farming-fishing,Own-child,White,Male,65,0,0,North America
15444,41,Private,Some-college,Separated,Transport-moving,Not-in-family,White,Male,35,0,0,North America
13456,65,Private,11th,Widowed,Sales,Other-relative,White,Female,20,0,0,North America
20562,55,Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,1,0,North America
4809,30,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,35,0,0,North America
10916,30,Private,Some-college,Never-married,Sales,Not-in-family,White,Male,45,1,0,North America
3636,41,Private,HS-grad,Married-civ-spouse,Transport-moving,Wife,White,Female,20,0,0,North America
23524,26,Private,HS-grad,Married-AF-spouse,Sales,Husband,White,Male,55,0,0,North America
23574,46,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Black,Male,40,0,0,North America
17844,45,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Female,40,0,0,North America
15106,52,Local-gov,HS-grad,Divorced,Adm-clerical,Unmarried,Black,Female,40,0,0,North America
5989,25,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,30,0,0,North America
9860,48,Private,Assoc-acdm,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,0,0,North America
27332,51,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,40,0,0,North America
18384,29,Private,Assoc-voc,Never-married,Machine-op-inspct,Not-in-family,Other,Male,40,0,0,North America
12763,53,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,50,1,0,North America
15158,53,Private,HS-grad,Divorced,Handlers-cleaners,Not-in-family,White,Male,40,0,0,North America
8175,45,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,0,0,North America
404,34,Local-gov,Some-college,Never-married,Protective-serv,Not-in-family,White,Female,40,0,0,North America
384,35,Private,12th,Divorced,Craft-repair,Not-in-family,White,Male,50,1,0,North America
8702,45,Private,HS-grad,Divorced,Sales,Not-in-family,White,Female,55,0,0,North America
7266,37,Local-gov,Some-college,Married-civ-spouse,Tech-support,Wife,White,Female,36,1,7298,North America
10344,18,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,25,0,0,North America
18017,50,Private,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,50,0,0,North America
20384,22,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,20,0,0,North America
13772,43,Private,Assoc-acdm,Married-civ-spouse,Sales,Husband,Black,Male,60,0,0,North America
21168,65,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,10,0,3818,North America
6938,54,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,0,0,North America
6970,44,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,1,0,North America
20309,39,Private,10th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,0,2635,North America
4158,57,State-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,1,0,North America
23833,40,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,0,0,North America
29408,44,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,1,15024,North America
13550,31,Local-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,45,0,0,North America
8415,49,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,40,0,0,North America
2193,37,Private,Bachelors,Married-civ-spouse,Farming-fishing,Husband,White,Male,50,0,0,North America
27712,20,Private,HS-grad,Never-married,Sales,Other-relative,White,Male,60,0,0,North America
29045,21,Private,Some-college,Never-married,Craft-repair,Own-child,White,Male,40,0,0,North America
26400,24,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,60,0,0,North America
1015,41,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Black,Male,50,0,0,North America
5124,30,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,1,0,North America
23802,50,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,0,0,North America
23793,22,Private,12th,Married-civ-spouse,Transport-moving,Husband,White,Male,40,0,0,North America
25373,64,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,1,0,North America
19255,26,Private,Some-college,Never-married,Transport-moving,Not-in-family,White,Male,50,0,0,North America
9,37,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,Black,Male,80,1,0,North America
10136,29,Private,HS-grad,Divorced,Machine-op-inspct,Unmarried,White,Male,40,0,0,North America
18222,18,Private,11th,Never-married,Handlers-cleaners,Not-in-family,Black,Male,40,0,0,North America
4804,50,Private,Some-college,Married-spouse-absent,Other-service,Not-in-family,White,Female,40,0,0,Latin America & Caribbean
16639,27,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,0,0,North America
23410,34,Private,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,White,Male,44,0,0,North America
5713,23,Private,HS-grad,Never-married,Sales,Own-child,White,Male,40,0,0,North America
12677,50,Private,Masters,Married-civ-spouse,Sales,Husband,White,Male,40,1,15024,North America
19708,50,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,50,1,0,North America
24098,27,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,34,0,0,North America
1581,40,Local-gov,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,42,1,0,North America
27532,35,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,32,0,0,North America
17308,70,Self-emp-not-inc,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,8,1,-2246,North America
2779,42,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,1,-2415,North America
27084,27,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,45,0,0,North America
24275,48,Local-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,60,0,0,North America
22516,41,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,0,0,North America
13216,52,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,0,0,North America
5320,20,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,20,0,0,North America
7312,30,Local-gov,Assoc-voc,Never-married,Protective-serv,Not-in-family,White,Male,40,0,0,North America
23486,31,Private,5th-6th,Never-married,Farming-fishing,Own-child,White,Male,25,0,0,Latin America & Caribbean
14837,41,Private,Assoc-acdm,Married-civ-spouse,Exec-managerial,Husband,Black,Male,50,1,0,South Asia
6042,19,Self-emp-not-inc,11th,Never-married,Adm-clerical,Not-in-family,White,Female,40,0,0,North America
20159,60,Private,HS-grad,Divorced,Protective-serv,Not-in-family,White,Male,40,0,0,North America
4835,35,Private,Assoc-voc,Married-civ-spouse,Sales,Husband,White,Male,40,0,0,North America
28712,51,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,0,0,North America
4964,59,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,43,1,0,North America
27355,35,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,50,0,0,North America
539,18,Private,11th,Never-married,Other-service,Own-child,White,Male,40,0,0,North America
7483,35,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,1,0,North America
19129,71,Private,12th,Never-married,Other-service,Not-in-family,White,Female,40,0,0,North America
3719,27,Private,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,1,0,North America
29469,80,Self-emp-not-inc,7th-8th,Never-married,Farming-fishing,Unmarried,White,Male,20,0,0,North America
23203,49,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,1,0,North America
13659,20,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,20,0,2176,North America
9337,52,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,0,0,North America
20852,49,Local-gov,Some-college,Divorced,Exec-managerial,Unmarried,White,Male,48,1,0,North America
667,44,Private,HS-grad,Married-civ-spouse,Sales,Wife,White,Female,40,0,0,North America
23959,36,State-gov,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,Female,39,1,7298,North America
27595,50,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,1,0,North America
24933,42,Private,Some-college,Widowed,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Female,40,0,0,North America
21447,21,Private,10th,Married-civ-spouse,Other-service,Husband,White,Male,25,0,0,North America
11023,55,Self-emp-inc,10th,Widowed,Transport-moving,Not-in-family,White,Male,40,0,0,North America
10975,53,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,0,0,North America
1353,47,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,38,0,0,North America
13323,21,Private,HS-grad,Never-married,Other-service,Other-relative,White,Female,30,0,0,North America
7114,58,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,58,0,0,North America
24504,23,Private,Bachelors,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Female,20,0,0,North America
8662,25,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,0,0,North America
19087,41,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,10,1,7688,North America
3330,32,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,48,0,-1485,North America
8053,25,Private,HS-grad,Never-married,Exec-managerial,Other-relative,White,Male,40,0,0,North America
11829,17,Local-gov,11th,Never-married,Adm-clerical,Own-child,White,Female,15,0,0,North America
9588,25,Private,9th,Married-spouse-absent,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,40,0,0,East Asia & Pacific
19968,40,Private,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,40,0,0,North America
29327,32,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Female,40,0,0,North America
5645,57,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,40,0,0,North America
19760,20,Private,Some-college,Never-married,Other-service,Own-child,White,Female,20,0,0,North America
17640,21,Private,Some-college,Never-married,Sales,Not-in-family,White,Male,40,0,0,North America
6190,63,Private,9th,Married-civ-spouse,Craft-repair,Husband,White,Male,16,0,0,North America
15761,22,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,40,0,0,North America
11704,20,Private,Some-college,Never-married,Sales,Own-child,White,Female,20,0,0,North America
13843,39,Self-emp-not-inc,Masters,Married-civ-spouse,Craft-repair,Husband,White,Male,55,1,0,North America
25826,61,Self-emp-not-inc,Some-college,Widowed,Machine-op-inspct,Not-in-family,White,Female,40,0,0,North America
21732,70,Private,Bachelors,Widowed,Machine-op-inspct,Other-relative,Asian-Pac-Islander,Male,32,0,0,East Asia & Pacific
11003,57,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,1,-1977,North America
28874,37,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,1,0,North America
27860,20,Private,12th,Never-married,Other-service,Own-child,White,Male,35,0,0,North America
27509,17,Private,10th,Never-married,Other-service,Own-child,White,Male,20,0,0,North America
20559,27,Private,Bachelors,Never-married,Sales,Not-in-family,White,Male,45,0,-1504,North America
4910,54,Private,Some-college,Never-married,Other-service,Not-in-family,White,Female,40,0,0,North America
1852,23,Private,Some-college,Never-married,Other-service,Own-child,White,Female,20,0,0,North America
22700,55,Private,HS-grad,Married-civ-spouse,Other-service,Husband,Black,Male,40,0,0,North America
12972,45,Private,Bachelors,Divorced,Adm-clerical,Unmarried,White,Female,35,1,4687,North America
